State,District,Market,Commodity Group,Commodity,Date,MSP,Arrival Quantity,Arrival Unit,Min Price ,Modal Price,Max Price,Price Unit
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,27-08-23,0,2.1,Metric Tonnes,1760,1790,1820,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,27-08-23,0,280,Metric Tonnes,950,985,1010,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,27-08-23,0,0.2,Metric Tonnes,2880,2900,2920,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,28-08-23,-,0.1,Metric Tonnes,2950,2970,2990,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,28-08-23,0,2.3,Metric Tonnes,1740,1770,1800,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,28-08-23,0,260,Metric Tonnes,950,990,1030,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,28-08-23,0,0.2,Metric Tonnes,2750,2800,2850,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,29-08-23,-,0.1,Metric Tonnes,2930,2960,2990,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,29-08-23,0,2.4,Metric Tonnes,1740,1770,1800,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,29-08-23,0,275,Metric Tonnes,940,980,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,29-08-23,0,0.2,Metric Tonnes,2550,2600,2650,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,30-08-23,-,0.1,Metric Tonnes,2930,2950,2970,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,30-08-23,0,2.2,Metric Tonnes,1740,1780,1820,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,30-08-23,0,250,Metric Tonnes,960,990,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,30-08-23,0,0.2,Metric Tonnes,2550,2590,2630,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,31-08-23,0,2.3,Metric Tonnes,1720,1760,1800,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,31-08-23,0,260,Metric Tonnes,950,985,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,31-08-23,0,0.2,Metric Tonnes,2500,2550,2600,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,01-09-23,-,0.1,Metric Tonnes,2900,2940,2980,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,01-09-23,0,2.2,Metric Tonnes,1700,1740,1780,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,01-09-23,0,245,Metric Tonnes,950,990,1030,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,01-09-23,0,0.2,Metric Tonnes,2400,2450,2500,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,02-09-23,-,0.1,Metric Tonnes,2860,2900,2940,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,02-09-23,0,2.4,Metric Tonnes,1720,1750,1780,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,02-09-23,0,260,Metric Tonnes,940,990,1040,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,02-09-23,0,0.2,Metric Tonnes,2350,2400,2450,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,03-09-23,-,0.1,Metric Tonnes,2870,2900,2930,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,03-09-23,0,2.3,Metric Tonnes,1730,1760,1790,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,03-09-23,0,265,Metric Tonnes,950,985,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,03-09-23,0,0.2,Metric Tonnes,2400,2450,2500,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,04-09-23,-,0.2,Metric Tonnes,2800,2850,2900,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,04-09-23,0,2.4,Metric Tonnes,1720,1750,1780,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,04-09-23,0,270,Metric Tonnes,940,980,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,04-09-23,0,0.2,Metric Tonnes,2360,2400,2440,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,05-09-23,-,0.2,Metric Tonnes,2760,2800,2840,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,05-09-23,0,2.5,Metric Tonnes,1700,1740,1780,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,05-09-23,0,255,Metric Tonnes,940,980,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,05-09-23,0,0.2,Metric Tonnes,2200,2230,2260,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,06-09-23,-,0.2,Metric Tonnes,2760,2800,2840,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,06-09-23,0,2.3,Metric Tonnes,1750,1790,1830,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,06-09-23,0,270,Metric Tonnes,940,980,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,06-09-23,0,0.2,Metric Tonnes,2080,2120,2160,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,07-09-23,-,0.1,Metric Tonnes,2800,2840,2880,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,07-09-23,0,2.3,Metric Tonnes,1770,1800,1830,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,07-09-23,0,2.6,Metric Tonnes,950,990,1030,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,07-09-23,0,0.2,Metric Tonnes,2150,2200,2250,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,08-09-23,-,0.2,Metric Tonnes,2770,2800,2830,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,08-09-23,0,2.2,Metric Tonnes,1800,1850,1900,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,08-09-23,0,280,Metric Tonnes,960,990,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,08-09-23,0,0.2,Metric Tonnes,1860,1900,1940,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,09-09-23,-,0.1,Metric Tonnes,2830,2870,2900,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,09-09-23,0,2.1,Metric Tonnes,1800,1850,1900,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,09-09-23,0,260,Metric Tonnes,950,985,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,09-09-23,0,0.2,Metric Tonnes,1700,1750,1800,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,10-09-23,-,0.1,Metric Tonnes,2840,2880,2920,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,10-09-23,0,2,Metric Tonnes,1830,1870,1910,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,10-09-23,0,250,Metric Tonnes,950,990,1030,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,10-09-23,0,0.3,Metric Tonnes,1750,1800,1850,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,11-09-23,-,0.2,Metric Tonnes,2900,2950,3000,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,11-09-23,0,1.9,Metric Tonnes,1840,1880,1920,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,11-09-23,0,270,Metric Tonnes,920,960,1000,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,11-09-23,0,0.2,Metric Tonnes,1840,1880,1920,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,12-09-23,-,0.2,Metric Tonnes,2830,2850,2870,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,12-09-23,0,1.8,Metric Tonnes,1850,1900,1950,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,12-09-23,0,280,Metric Tonnes,920,970,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,12-09-23,0,0.2,Metric Tonnes,1700,1750,1800,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,13-09-23,-,0.2,Metric Tonnes,2810,2840,2870,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,13-09-23,0,1.9,Metric Tonnes,1860,1890,2020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,13-09-23,0,290,Metric Tonnes,920,960,1000,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,13-09-23,0,0.2,Metric Tonnes,1700,1730,1760,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,14-09-23,-,0.2,Metric Tonnes,2780,2820,2860,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,14-09-23,0,1.7,Metric Tonnes,1880,1910,1940,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,14-09-23,0,280,Metric Tonnes,940,980,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,14-09-23,0,0.2,Metric Tonnes,1660,1700,1740,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,15-09-23,-,0.2,Metric Tonnes,2760,2800,2840,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,15-09-23,0,1.6,Metric Tonnes,1880,1920,1960,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,15-09-23,0,290,Metric Tonnes,940,970,1010,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,15-09-23,0,0.3,Metric Tonnes,1640,1680,1720,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,16-09-23,-,0.2,Metric Tonnes,2820,2850,2880,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,16-09-23,0,1.7,Metric Tonnes,1920,1950,1980,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,16-09-23,0,280,Metric Tonnes,940,980,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,16-09-23,0,0.3,Metric Tonnes,1620,1650,1680,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,17-09-23,-,0.2,Metric Tonnes,2900,2930,2960,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,17-09-23,0,1.7,Metric Tonnes,1900,1930,1960,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,17-09-23,0,250,Metric Tonnes,950,1000,1050,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,17-09-23,0,0.3,Metric Tonnes,1600,1650,1700,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,18-09-23,-,0.2,Metric Tonnes,2800,2840,2880,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,18-09-23,0,1.9,Metric Tonnes,1860,1900,1940,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,18-09-23,0,270,Metric Tonnes,940,980,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,18-09-23,0,0.3,Metric Tonnes,1550,1600,1650,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,19-09-23,-,0.2,Metric Tonnes,2840,2860,2880,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,19-09-23,0,2.3,Metric Tonnes,1900,1940,1980,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,19-09-23,0,260,Metric Tonnes,950,985,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,19-09-23,0,0.3,Metric Tonnes,1450,1500,1550,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,20-09-23,-,0.2,Metric Tonnes,2870,2900,2930,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,20-09-23,0,2.2,Metric Tonnes,1940,1980,2020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,20-09-23,0,250,Metric Tonnes,950,990,1030,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,20-09-23,0,0.3,Metric Tonnes,1350,1400,1450,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,21-09-23,-,0.2,Metric Tonnes,2960,3000,3040,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,21-09-23,0,2.3,Metric Tonnes,1900,1940,1980,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,21-09-23,0,270,Metric Tonnes,940,990,1040,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,21-09-23,0,0.3,Metric Tonnes,1360,1400,1440,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,22-09-23,-,0.2,Metric Tonnes,2980,3000,3020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,22-09-23,0,2.3,Metric Tonnes,1900,1930,1960,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,22-09-23,0,260,Metric Tonnes,950,990,1030,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,22-09-23,0,0.3,Metric Tonnes,1340,1390,1440,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,23-09-23,-,0.2,Metric Tonnes,2960,2990,3020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,23-09-23,0,2.2,Metric Tonnes,1900,1940,1980,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,23-09-23,0,280,Metric Tonnes,950,985,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,23-09-23,0,0.3,Metric Tonnes,1300,1345,1390,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,24-09-23,-,0.2,Metric Tonnes,2950,2970,2990,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,24-09-23,0,2.3,Metric Tonnes,1900,1930,1960,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,24-09-23,0,270,Metric Tonnes,950,990,1030,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,24-09-23,0,0.3,Metric Tonnes,1340,1380,1420,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,25-09-23,-,0.2,Metric Tonnes,2900,2950,3000,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,25-09-23,0,2.4,Metric Tonnes,1900,1940,1980,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,25-09-23,0,260,Metric Tonnes,940,980,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,25-09-23,0,0.3,Metric Tonnes,1300,1340,1380,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,26-09-23,-,0.2,Metric Tonnes,2960,3000,3040,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,26-09-23,0,2.3,Metric Tonnes,1920,1950,1980,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,26-09-23,0,250,Metric Tonnes,950,985,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,26-09-23,0,0.3,Metric Tonnes,1220,1260,1300,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,27-09-23,-,0.2,Metric Tonnes,3050,3100,3150,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,27-09-23,0,2.3,Metric Tonnes,1900,1935,1970,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,27-09-23,0,270,Metric Tonnes,930,965,1000,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,27-09-23,0,0.3,Metric Tonnes,1240,1280,1320,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,28-09-23,-,0.2,Metric Tonnes,3050,3100,3150,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,28-09-23,0,2.4,Metric Tonnes,1900,1930,1960,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,28-09-23,0,260,Metric Tonnes,900,960,1020,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,28-09-23,0,0.3,Metric Tonnes,1200,1240,1280,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,29-09-23,-,0.2,Metric Tonnes,3000,3050,3100,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,29-09-23,0,2.5,Metric Tonnes,1870,1900,1930,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,29-09-23,0,270,Metric Tonnes,880,920,960,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,29-09-23,0,0.3,Metric Tonnes,1180,1220,1260,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Lemon,30-09-23,-,0.2,Metric Tonnes,3060,3100,3140,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Onion,30-09-23,0,2.4,Metric Tonnes,1870,1910,1950,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Potato,30-09-23,0,280,Metric Tonnes,850,900,950,Rs./Quintal
Uttar Pradesh,Agra,Achnera APMC,Vegetables,Tomato,30-09-23,0,0.2,Metric Tonnes,1200,1250,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,31-03-23,-,7,Metric Tonnes,5450,5560,5700,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,31-03-23,0,237,Metric Tonnes,1050,1180,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,31-03-23,0,2980,Metric Tonnes,500,670,850,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,31-03-23,0,247,Metric Tonnes,900,1010,1150,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,05-04-23,-,7.5,Metric Tonnes,5400,5550,5700,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,05-04-23,0,255,Metric Tonnes,1000,1160,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,05-04-23,0,3580,Metric Tonnes,550,680,850,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,05-04-23,0,255,Metric Tonnes,900,1040,1200,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,06-04-23,-,7,Metric Tonnes,5450,5580,5700,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,06-04-23,0,250,Metric Tonnes,1000,1070,1250,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,06-04-23,0,3350,Metric Tonnes,500,685,850,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,06-04-23,0,250,Metric Tonnes,900,1050,1200,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,08-04-23,0,250,Metric Tonnes,1050,1170,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,08-04-23,0,377,Metric Tonnes,550,675,800,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,08-04-23,0,270,Metric Tonnes,950,1090,1250,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,10-04-23,-,5,Metric Tonnes,5500,5650,5800,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,10-04-23,0,264,Metric Tonnes,1050,1180,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,10-04-23,0,3200,Metric Tonnes,550,685,800,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,10-04-23,0,259,Metric Tonnes,1000,1120,1250,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,11-04-23,-,6,Metric Tonnes,5500,5650,5800,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,11-04-23,0,225,Metric Tonnes,1000,1170,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,11-04-23,0,3555,Metric Tonnes,550,680,850,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,11-04-23,0,225,Metric Tonnes,1000,1110,1250,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,12-04-23,-,8,Metric Tonnes,5500,5650,5750,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,12-04-23,0,248,Metric Tonnes,900,1160,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,12-04-23,0,3850,Metric Tonnes,550,670,800,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,12-04-23,0,275,Metric Tonnes,900,1050,1200,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,13-04-23,-,7,Metric Tonnes,5550,5660,5800,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,13-04-23,0,230,Metric Tonnes,1000,1180,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,13-04-23,0,3680,Metric Tonnes,550,700,850,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,13-04-23,0,257,Metric Tonnes,1000,1100,1200,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,14-04-23,0,245,Metric Tonnes,1050,1170,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,14-04-23,0,3250,Metric Tonnes,550,710,850,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,14-04-23,0,295,Metric Tonnes,950,1090,1250,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,15-04-23,-,8,Metric Tonnes,5500,5670,5800,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,15-04-23,0,230,Metric Tonnes,1000,1180,1350,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,15-04-23,0,3500,Metric Tonnes,550,700,850,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,15-04-23,0,288,Metric Tonnes,950,1100,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,17-04-23,-,8.5,Metric Tonnes,5500,5660,5750,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,17-04-23,0,248,Metric Tonnes,1000,1170,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,17-04-23,0,2320,Metric Tonnes,550,720,850,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,17-04-23,0,285,Metric Tonnes,900,1090,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,18-04-23,-,8,Metric Tonnes,5550,5665,5800,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,18-04-23,0,210,Metric Tonnes,1000,1160,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,18-04-23,0,3250,Metric Tonnes,550,710,850,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,18-04-23,0,270,Metric Tonnes,900,1080,1250,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,19-04-23,-,9.5,Metric Tonnes,5700,5850,6000,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,19-04-23,0,207,Metric Tonnes,1050,1180,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,19-04-23,0,3050,Metric Tonnes,550,715,850,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,19-04-23,0,250,Metric Tonnes,950,1100,1250,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,20-04-23,-,9,Metric Tonnes,5900,6000,6100,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,20-04-23,0,240,Metric Tonnes,1100,1170,1250,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,20-04-23,0,3630,Metric Tonnes,550,710,880,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,20-04-23,0,285,Metric Tonnes,1080,1190,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Lemon,21-04-23,-,8,Metric Tonnes,5900,6020,6150,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,21-04-23,0,225,Metric Tonnes,1000,1180,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,21-04-23,0,3430,Metric Tonnes,550,720,850,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Tomato,21-04-23,0,293,Metric Tonnes,1050,1180,1300,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,22-04-23,0,250,Metric Tonnes,1050,1180,1350,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,22-04-23,0,3120,Metric Tonnes,580,750,880,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Onion,24-04-23,0,215,Metric Tonnes,1050,1150,1250,Rs./Quintal
Uttar Pradesh,Agra,Agra APMC,Vegetables,Potato,24-04-23,0,3450,Metric Tonnes,550,710,880,Rs./Quintal
